cve_id,cwe_id,hash,stars,forks,num_files_changed,num_functions_changed,lines_added,lines_deleted,commit_message_length,repository_age,has_cwe_description,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Erlang,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jupyter Notebook,language_Lua,language_Markdown,language_Matlab,language_Objective-C,language_PHP,language_Perl,language_PowerShell,language_Python,language_R,language_Ruby,language_Rust,language_SQL,language_Scala,language_Shell,language_Swift,language_TypeScript,language_Unknown,language_unknown
CVE-2022-21797,NVD-CWE-noinfo,b90f10efeb670a2cc877fb88ebb3f2019189e059,3762.0,413.0,2,2,12,2,69,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-28115,CWE-502,b66f79334421c26d9c244427963fa2d92980b5d3,4363.0,432.0,0,0,0,0,101,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-4067,CWE-79,8e85698aa3aa4884c2f3d6c987542477eb64f07c,3653.0,2238.0,2,4,6,6,83,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-23607,CWE-434,445325c7cf1148a8cd38af3a90789c6cbf6c5112,185.0,9.0,1,0,1,1,19,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0281,CWE-200,e680e134a4215c979bfd2eaf58336be34c8fc6e6,3068.0,877.0,2,0,4,4,26,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-21317,CWE-1333,dc9925d458214cfe87b93e35346980612f6ae96c,732.0,447.0,0,0,0,0,55,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-35158,CWE-87,d5472100606c8355ed44ada273e91df91f682738,957.0,538.0,2,0,6,6,35,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2023-23759,CWE-617,8d3649841597bedfb6986c30431ebad0eb215265,1127.0,158.0,2,4,12,12,200,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29607,CWE-754,ba6822bd7b7324ba201a28b2f278c29a98edbef2,184259.0,74089.0,2,2,10,0,135,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24884,CWE-347,39b6d0a77414fd41614953a0e185c4eefa2f88ad,10.0,4.0,0,0,0,0,96,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-1704,CWE-79,295f5e8d108b68198e36399bea0f69598eb108a0,3270.0,1420.0,2,2,4,2,53,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-4041,CWE-79,b42cbfcf3e3108c46a80581216ba03ef449e419f,4152.0,811.0,0,0,0,0,88,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-45873,CWE-400,076b807be472630692c5348c60d0c2b7b28ad437,12881.0,3700.0,2,4,62,12,1181,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-21144,CWE-20,2501807bde9b38cfaed06d1e140487516d91379d,1038.0,254.0,4,6,32,6,58,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3566,NVD-CWE-noinfo,3bce9e9b3ea35c54bacccc793d7da99ea5157532,43969.0,11902.0,2,4,40,2,32,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-28371,CWE-22,1261f74dc4aa6bbd01ab514343424097f8cf46b7,7379.0,804.0,2,2,8,7,118,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4294,CWE-203,8612686d6dda34ae9ef6b5a974e4b7accb4fea29,1890.0,400.0,2,4,5,2,122,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-28114,NVD-CWE-noinfo,8a865fb596c11ad7caf45aef317d8fcbce7f85ff,465.0,91.0,2,2,9,2,127,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-8597,CWE-120,8d7970b8f3db727fe798b65f3377fe6787575426,375.0,225.0,2,8,4,4,332,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-29199,CWE-20,3150642acbbe254e3c3c5d2232143fa591855ac9,184259.0,74089.0,4,4,62,0,159,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-26145,NVD-CWE-noinfo,dfc4fa15f340189f177a1d1ab2cc94ffed3c1190,60.0,48.0,2,4,20,2,55,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CVE-2022-32168,CWE-427,85d7215d9b3e0d5a8433fc31aec4f2966821051e,22237.0,4500.0,2,4,2,2,54,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24375,CWE-400,3fd46ec156e7718a506be41f3916310b6bdd0407,1458.0,478.0,2,3,74,6,38,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-15131,CWE-697,3963cf914afae69084059b82483da916d97af65c,8.0,17.0,4,0,70,38,48,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-47940,CWE-125,158a66b245739e15858de42c0ba60fcf3de9b8e6,175222.0,52671.0,2,8,38,60,618,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-32305,CWE-1321,8682ae01bec0791708bf25791786d776e2fb0250,14.0,8.0,1,0,8,8,462,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CVE-2022-0514,NVD-CWE-noinfo,fadef0ea07d2f7fb3f41c2cae444ebca2f479679,7642.0,1562.0,6,10,98,10,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-25654,CWE-434,08247f0a633d8e836ce2e5cd2d53aa19901a1359,164.0,125.0,0,0,0,0,63,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-47111,CWE-362,22e2d5599918864877e054ebe82fb834a5aa1077,7882.0,484.0,4,6,178,4,143,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-36661,CWE-1333,d632e5df43a2928fd537784a99a79dec288bf01b,57.0,23.0,0,0,0,0,92,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2020-28036,CWE-862,c9e6b98968025b1629015998d12c3102165a7d32,2396.0,2449.0,4,44,372,28,271,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-27208,CWE-326,a9c02cd354f34b48195a342c7f524abdef5cbcec,2285.0,272.0,4,8,22,14,48,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-3743,CWE-125,7e78c597c3ebfd0cb329aa09a838734147e4f117,175222.0,52671.0,2,4,2,2,912,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-35152,CWE-94,6ce2d04a5779e07f6d3ed3f37d4761049b4fc3ac,957.0,538.0,6,2,252,2,84,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29585,CWE-369,49847ae69a4e1a97ae7f2db5e217c77721e37948,184259.0,74089.0,2,2,10,0,122,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-26544,CWE-79,4d8a912699683b973eee76d4e91447d769a0cb0d,873.0,598.0,2,10,14,6,255,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-23687,CWE-798,93aff4566bff59e30f4121b5a2bda5b0b508a446,3.0,5.0,0,0,0,0,96,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2024-31744,NVD-CWE-noinfo,6d084c53a77762f41bb5310713a5f1872fef55f5,217.0,103.0,2,4,6,2,125,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-4738,CWE-787,ced2c7394aafdc90fb7845e09b3a3fee23d48cb1,35682.0,5349.0,10,6,54,4,194,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-45933,CWE-787,84d4b53122e0fa0280c7872350b89d5777dabbb2,519.0,156.0,1,2,3,2,61,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4026,CWE-863,b4fa82e3298a15443ca40bff205b7a16a1031d92,14464.0,1832.0,8,24,176,70,356,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0752,CWE-79,ee10e2275139684fc9a2d32169d0da702cea5ad2,3194.0,668.0,178,8,466,1394,534,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-32874,NVD-CWE-noinfo,cc851555e4029647986dccc8b8ecf54afee31442,16294.0,1530.0,1,5,33,2,120,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2021-25934,CWE-79,eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c,926.0,567.0,62,88,466,166,51,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-45826,CWE-89,be75f1e0f311d11c00a0bdc7079a62eef3594bf0,4274.0,566.0,0,0,0,0,58,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2023-0608,CWE-79,20df56615e61624f5fff149849753869e4b3b936,3068.0,877.0,18,48,1128,84,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-35173,CWE-754,404553896792b8f5f429dc8852d15784a59d8d3e,886.0,128.0,2,3,83,14,326,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-32791,CWE-323,375407c16c61a70b56fdbe13b0d2c8f11398e92c,964.0,323.0,14,26,206,754,182,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-1118,CWE-416,29b0589a865b6f66d141d79b2dd1373e4e50fe17,175222.0,52671.0,2,4,4,2,2100,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-5274,CWE-209,cf80224589ac05402d4f72f5ddf80900ec94d5ad,29516.0,9409.0,4,4,10,6,67,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-31991,NVD-CWE-noinfo,2a3463b7466bc297aede50046da9550d919ec56f,5761.0,627.0,11,12,180,54,570,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-31445,NVD-CWE-noinfo,fd93c6e47651958b77c3bbe6a01fff695f81e886,1603.0,399.0,2,4,2,4,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-23598,CWE-79,43005a3ec4c2292d4f825273768d9b884acbca37,80.0,53.0,0,0,0,0,82,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-0219,CWE-611,d22db30166e7cb369d72be41382bb63ac8b81c52,40258.0,4770.0,1,2,2,2,47,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-25956,NVD-CWE-Other,c4cba43bade736ab89e31013a6ccee59a6e077ee,5113.0,2686.0,6,2,84,18,49,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-25565,CWE-763,c16100f60907a2de92bcb676f303b81facee0f64,30.0,26.0,1,1,0,2,604,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-25930,CWE-352,607151ea8f90212a3fb37c977fa57c7d58d26a84,926.0,567.0,28,16,432,10,82,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-24900,CWE-668,3f10602323cd8184e1c69a76b815655597bf0ee5,499.0,107.0,0,0,0,0,95,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2020-25091,CWE-79,7c3c32d6526268b1c78d6d5741361e79292e9c22,1266.0,943.0,24,0,150,150,9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-43843,NVD-CWE-Other,46bc88391d89d5fda4ce689e18ca080bcdd29ecc,442.0,15.0,1,2,7,6,63,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CVE-2023-26480,CWE-79,556e7823260b826f344c1a6e95d935774587e028,957.0,538.0,46,104,910,412,40,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-1241,CWE-79,90bfa0dcc7b49482f1d1e31aee3ab073f3c13dd9,12196.0,897.0,1,2,1,1,17,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-25913,CWE-1321,82ede5cccb2e8d13e4f62599203a4389f6d8e936,1.0,3.0,2,2,4,0,36,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-1367,CWE-94,453c6e130229718680c91bef450db643a0f263e4,3173.0,1223.0,7,0,39,37,54,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-13649,CWE-476,69f8e78c2f8d562bd6d8002b5488f1662ac30d24,6880.0,666.0,2,4,60,52,175,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29540,CWE-787,c570e2ecfc822941335ad48f6e10df4e21f11c96,184259.0,74089.0,2,2,26,0,118,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-3432,CWE-918,b32500bb61ae617bb312496d6d832e4be8190797,10086.0,917.0,12,52,259,100,40,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-40172,CWE-352,344d798e82d6cc39844962c6d3cb2560f5907848,0.0,5.0,12,3,165,107,67,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-43778,CWE-22,428c3d9adfb446e8492b1c2b7affb3d34072ff46,35.0,34.0,1,0,1,0,37,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2020-26207,CWE-502,4c0ab7b1fd8c4e3140f9fd54d303f107a9c8d994,294.0,126.0,64,138,936,260,49,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-31984,NVD-CWE-noinfo,acba74c149a041345b24dcca52c586f872ba97fb,957.0,538.0,18,12,732,8,50,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1620,CWE-476,8e4b76da1d7e987d43ca960dfbc372d1c617466f,35682.0,5349.0,6,4,20,2,168,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-33185,CWE-347,b71b5f413293a13997b6e6314086cb9c22629795,987.0,223.0,1,9,50,32,44,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2022-24375,CWE-400,7b5044b3f5866fbedc3efabd05e407352c07bd2f,1458.0,478.0,18,45,978,935,41,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-0440,NVD-CWE-noinfo,1563a1b20f72846d617a88510970d0426ab880d3,17858.0,1925.0,1,2,4,1,38,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-38510,CWE-862,4776cba67e7bb8c1b0259376e3e5fa3bb46e45c7,1323.0,101.0,10,37,88,31,58,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-37648,CWE-476,9728c60e136912a12d99ca56e106b7cce7af5986,184259.0,74089.0,2,4,4,0,135,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-45908,CWE-94,26c419ca386aeae3c461faf2b828d00b48e908eb,21930.0,5512.0,1,6,41,3,92,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2021-3973,CWE-122,615ddd5342b50a6878a907062aa471740bd9a847,35682.0,5349.0,8,8,44,4,193,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-36979,CWE-787,bf1713d9e011b55ca1f502a6779fc4722b4bb077,7358.0,1315.0,2,6,134,2,44,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-21680,CWE-1333,c4a3ccd344b6929afa8a1d50ac54a721e57012c0,32442.0,3373.0,8,0,34,8,293,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-29208,CWE-668,d9e947559077e947315bf700c5703dfc7dd8a8d7,957.0,538.0,20,62,508,54,50,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-27104,NVD-CWE-noinfo,b409ca437864607b03c2014b9e3293b7f141af65,4027.0,1264.0,2,0,6,2,43,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-29579,CWE-787,a74768f8e4efbda4def9f16ee7e13cf3922ac5f7,184259.0,74089.0,2,4,6,2,122,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1722,CWE-918,cf5c78aa0f3127fb10053db55b39f3017a0654ae,39883.0,7455.0,1,1,1,0,43,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-35982,NVD-CWE-noinfo,40adbe4dd15b582b0210dfbf40c243a62f5119fa,184259.0,74089.0,6,22,76,16,108,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-32474,NVD-CWE-noinfo,d5b34568d9f1c41362ccb62141532a0a2169512f,37686.0,4048.0,1,1,0,1,73,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2021-33657,CWE-787,8c91cf7dba5193f5ce12d06db1336515851c9ee9,8840.0,1661.0,2,8,4,4,125,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-35965,CWE-476,bce3717eaef4f769019fd18e990464ca4a2efeea,184259.0,74089.0,4,6,56,0,346,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-4254,CWE-707,aa300555343c1c081951fcb68bfb6852fbba7451,0.0,1.0,1,0,1,1,18,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-0375,CWE-79,bbfaa26ce54a2a86ce1a42a16496038f5bdfc102,1927.0,699.0,12,0,86,148,8,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-2582,CWE-326,35fa6ddf45c061e0f08d3a3b5119f8f4da38f6d1,8587.0,2068.0,28,104,1480,263,46,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-29255,CWE-670,6b4d8ff185de071252feaa1c319712b2d6577f8d,4829.0,790.0,2,4,56,9,296,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CVE-2023-28434,NVD-CWE-noinfo,67f4ba154a27a1b06e48bfabda38355a010dfca5,45706.0,5325.0,4,4,18,8,49,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-23631,CWE-400,91b3d39d33ef0cd2aff2c95d50b2329350944b68,11.0,5.0,2,4,13,4,48,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-22194,CWE-215,fca7388f09feccd3b9ea88e6df9c7a43a5349452,2.0,2.0,0,0,0,0,87,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2021-21375,CWE-754,97b3d7addbaa720b7ddb0af9bf6f3e443e664365,1935.0,756.0,2,4,24,4,43,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2022-1071,CWE-416,aaa28a508903041dd7399d4159a8ace9766b022f,5272.0,782.0,2,4,22,12,107,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-41325,CWE-415,e2ec831cb07ed0099535c7c140cb6338aa62816a,1529.0,1034.0,38,152,244,234,457,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-0106,CWE-79,0f8ce3dd1696722f951d7195ad1f88b39a5d15d7,29014.0,2163.0,42,36,417,637,142,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CVE-2021-39230,NVD-CWE-noinfo,a4fd717e848306f04f2823ea5f617e4da9f5bbdb,0.0,1.0,2,0,6,4,19,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2024-22194,CWE-215,7e02d18383eabbeb9fb4ec97d81438c9980a4790,2.0,2.0,0,0,0,0,122,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2022-0079,CWE-209,e43df0a190f68aefa272507d3bd54475f566c1db,12125.0,2181.0,0,0,0,0,22,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CVE-2024-21665,NVD-CWE-Other,05dec000ed009828084d05cf686f468afd1f464e,8.0,28.0,6,0,32,10,182,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2023-46740,CWE-330,8555c6402794cabdf2cc025c8bea1576122c07ba,4500.0,645.0,3,5,9,6,156,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CVE-2021-45926,CWE-787,373b7ff4c4daf887269c078407cb1338942c4ea6,975.0,209.0,2,0,11,28,20,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
